"sitename","lat","long","siteid","datasetid","depth","Salix","Populus","Picea","calibrated_age","age"
"Minakokosa Lake",66.91667,-155.03333,1699,1755,80,0.0132978723404255,0.00574712643678161,0.359195402298851,4747.5,3806
"Minakokosa Lake",66.91667,-155.03333,1699,1755,90,0.0304878048780488,0.00964630225080386,0.244372990353698,4973.5,4282
"Minakokosa Lake",66.91667,-155.03333,1699,1755,100,0.0238095238095238,0.0115942028985507,0.327536231884058,5312,4612
"Minakokosa Lake",66.91667,-155.03333,1699,1755,110,0.00611620795107034,0,0.162068965517241,5517.5,4797
"Minakokosa Lake",66.91667,-155.03333,1699,1755,120,0.0152905198776758,0,0.0567375886524823,5714,4981
"Minakokosa Lake",66.91667,-155.03333,1699,1755,130,0.0114942528735632,0,0.301204819277108,5921.5,5166
"Minakokosa Lake",66.91667,-155.03333,1699,1755,140,0.0276073619631902,0.00350877192982456,0.140350877192982,6118.5,5350
"Minakokosa Lake",66.91667,-155.03333,1699,1755,150,0.0174418604651163,0.00625,0.25,6304,5535
"Minakokosa Lake",66.91667,-155.03333,1699,1755,160,0.00738916256157635,0.010840108401084,0.24390243902439,6523.5,5720
"Minakokosa Lake",66.91667,-155.03333,1699,1755,170,0.00775193798449612,0,0.133704735376045,6713,5904
"Minakokosa Lake",66.91667,-155.03333,1699,1755,180,0.00797872340425532,0.00286532951289398,0.180515759312321,6904.5,6089
"Minakokosa Lake",66.91667,-155.03333,1699,1755,190,0.0124610591900312,0,0.0750853242320819,7088.5,6273
"Minakokosa Lake",66.91667,-155.03333,1699,1755,200,0.00898203592814371,0,0.0280373831775701,7285,6458
"Minakokosa Lake",66.91667,-155.03333,1699,1755,210,0.0190023752969121,0,0.0706521739130435,7477.5,6642
"Minakokosa Lake",66.91667,-155.03333,1699,1755,230,0.0174563591022444,0.00589970501474926,0.135693215339233,7870,7011
"Minakokosa Lake",66.91667,-155.03333,1699,1755,240,0.0156739811912226,0.00735294117647059,0.0588235294117647,8067,7196
"Minakokosa Lake",66.91667,-155.03333,1699,1755,250,0.0141242937853107,0,0.158730158730159,8259,7380
"Minakokosa Lake",66.91667,-155.03333,1699,1755,260,0.0392156862745098,0.029535864978903,0.0675105485232067,8452,7565
"Minakokosa Lake",66.91667,-155.03333,1699,1755,270,0,0.00316455696202532,0.0316455696202532,8650,7750
"Minakokosa Lake",66.91667,-155.03333,1699,1755,280,0.0246153846153846,0.0176678445229682,0.0918727915194346,8845.5,7934
"Minakokosa Lake",66.91667,-155.03333,1699,1755,290,0.0132275132275132,0,0.130434782608696,9050.5,8119
"Minakokosa Lake",66.91667,-155.03333,1699,1755,300,0.048048048048048,0.0305343511450382,0.049618320610687,9250.5,8303
"Minakokosa Lake",66.91667,-155.03333,1699,1755,310,0.0414012738853503,0.0197628458498024,0.0592885375494071,9448,8488
"Minakokosa Lake",66.91667,-155.03333,1699,1755,320,0.0376175548589342,0.0117647058823529,0.176470588235294,9799,8729
"Minakokosa Lake",66.91667,-155.03333,1699,1755,340,0.0743034055727554,0.0264150943396226,0.237735849056604,10587.5,9324
"Minakokosa Lake",66.91667,-155.03333,1699,1755,350,0.0588235294117647,0.0733590733590734,0.0501930501930502,10972,9621
"Minakokosa Lake",66.91667,-155.03333,1699,1755,360,0.131964809384164,0.0501930501930502,0.0115830115830116,11515.5,9951
"Minakokosa Lake",66.91667,-155.03333,1699,1755,370,0.128279883381924,0.124,0.02,12005,10312
"Minakokosa Lake",66.91667,-155.03333,1699,1755,380,0.148264984227129,0.16875,0,12463,10673
"Minakokosa Lake",66.91667,-155.03333,1699,1755,400,0.190615835777126,0.206572769953052,0,13411,11396
"Minakokosa Lake",66.91667,-155.03333,1699,1755,410,0.166666666666667,0.0882352941176471,0.00735294117647059,13884,11757
"Minakokosa Lake",66.91667,-155.03333,1699,1755,420,0.219584569732938,0.0197368421052632,0,14367.5,12119
"Minakokosa Lake",66.91667,-155.03333,1699,1755,430,0.0557103064066852,0.0747126436781609,0,14851.5,12480
"Minakokosa Lake",66.91667,-155.03333,1699,1755,440,0.16,0.0427807486631016,0,15321.5,12841
"Minakokosa Lake",66.91667,-155.03333,1699,1755,450,0.0900621118012422,0.0393258426966292,0.0168539325842697,15801,13203
"Minakokosa Lake",66.91667,-155.03333,1699,1755,460,0.1125,0.00561797752808989,0,16262,13564
"Minakokosa Lake",66.91667,-155.03333,1699,1755,470,0.143283582089552,0,0.00641025641025641,16735,13925
"Minakokosa Lake",66.91667,-155.03333,1699,1755,480,0.135313531353135,0.0466666666666667,0.00666666666666667,17215.5,14287
"Minakokosa Lake",66.91667,-155.03333,1699,1755,490,0.088135593220339,0.137254901960784,0.0196078431372549,17700.5,14648
"Minakokosa Lake",66.91667,-155.03333,1699,1755,500,0.082018927444795,0.0441176470588235,0.0294117647058824,18169,15009
"Minakokosa Lake",66.91667,-155.03333,1699,1755,510,0.133720930232558,0.232323232323232,0.0202020202020202,18692,15211
"Minakokosa Lake",66.91667,-155.03333,1699,1755,540,0.136075949367089,0.0476190476190476,0.0952380952380952,19530,15335
"Minakokosa Lake",66.91667,-155.03333,1699,1755,560,0.157738095238095,0,0.0317460317460317,20051.5,15418
"Minakokosa Lake",66.91667,-155.03333,1699,1755,600,0.119402985074627,0,0.0645161290322581,21112,15585
"Minakokosa Lake",66.91667,-155.03333,1699,1755,620,0.111428571428571,0,0.0588235294117647,21603.5,15668
"Minakokosa Lake",66.91667,-155.03333,1699,1755,640,0.0771704180064309,0,0.108108108108108,22060,15751
"Minakokosa Lake",66.91667,-155.03333,1699,1755,665,0.0810810810810811,0,0.113636363636364,22665.5,15855
"Minakokosa Lake",66.91667,-155.03333,1699,1755,700,0.118226600985222,0,0.0789473684210526,23557,16000
"Kollioksak Lake",66.96667,-156.45,1503,1541,20,0.019774011299435,0,0.0721003134796238,2149,1693
"Kollioksak Lake",66.96667,-156.45,1503,1541,30,0.024,0,0.0855457227138643,2588,2540
"Kollioksak Lake",66.96667,-156.45,1503,1541,40,0.0124740124740125,0,0.0318181818181818,2826,2703
"Kollioksak Lake",66.96667,-156.45,1503,1541,50,0.0198019801980198,0.00269541778975741,0.113207547169811,3023.5,2866
"Kollioksak Lake",66.96667,-156.45,1503,1541,60,0.00255754475703325,0,0.100529100529101,3218,3030
"Kollioksak Lake",66.96667,-156.45,1503,1541,70,0.0136986301369863,0,0.164670658682635,3407.5,3193
"Kollioksak Lake",66.96667,-156.45,1503,1541,80,0.00602409638554217,0,0.0718954248366013,3605,3356
"Kollioksak Lake",66.96667,-156.45,1503,1541,90,0.0144508670520231,0.00318471337579618,0.0955414012738853,3809,3519
"Kollioksak Lake",66.96667,-156.45,1503,1541,100,0.0027027027027027,0,0.054380664652568,3997.5,3682
"Kollioksak Lake",66.96667,-156.45,1503,1541,110,0.00477326968973747,0,0.224747474747475,4197,3846
"Kollioksak Lake",66.96667,-156.45,1503,1541,120,0,0,0.196078431372549,4389,4009
"Kollioksak Lake",66.96667,-156.45,1503,1541,130,0.00546448087431694,0,0.0534124629080119,4579.5,4172
"Kollioksak Lake",66.96667,-156.45,1503,1541,140,0.0171428571428571,0.00314465408805031,0.10062893081761,4775.5,4335
"Kollioksak Lake",66.96667,-156.45,1503,1541,150,0.00512820512820513,0.00275482093663912,0.115702479338843,4967,4498
"Kollioksak Lake",66.96667,-156.45,1503,1541,160,0.0157894736842105,0,0.0811594202898551,5161.5,4662
"Kollioksak Lake",66.96667,-156.45,1503,1541,170,0.0076530612244898,0.00273972602739726,0.0712328767123288,5353.5,4825
"Kollioksak Lake",66.96667,-156.45,1503,1541,180,0.0218579234972678,0,0.0235294117647059,5550,4988
"Kollioksak Lake",66.96667,-156.45,1503,1541,190,0.00649350649350649,0,0.0680272108843537,5746.5,5151
"Kollioksak Lake",66.96667,-156.45,1503,1541,200,0.00742574257425743,0.0026246719160105,0.089238845144357,5936,5314
"Kollioksak Lake",66.96667,-156.45,1503,1541,210,0.00199203187250996,0,0.0602150537634409,6129,5478
"Kollioksak Lake",66.96667,-156.45,1503,1541,220,0.00925925925925926,0.00983606557377049,0.0491803278688525,6323,5641
"Kollioksak Lake",66.96667,-156.45,1503,1541,230,0.00323624595469256,0.0347222222222222,0.0972222222222222,6517.5,5804
"Kollioksak Lake",66.96667,-156.45,1503,1541,240,0.00496277915632754,0.0210526315789474,0.0736842105263158,6709,5967
"Kollioksak Lake",66.96667,-156.45,1503,1541,250,0.0139211136890951,0,0.0740740740740741,6900,6130
"Kollioksak Lake",66.96667,-156.45,1503,1541,260,0,0,0.0257879656160458,7097.5,6294
"Kollioksak Lake",66.96667,-156.45,1503,1541,270,0,0,0.0461538461538462,7293,6457
"Kollioksak Lake",66.96667,-156.45,1503,1541,280,0.0101010101010101,0,0.0452127659574468,7507,6620
"Kollioksak Lake",66.96667,-156.45,1503,1541,290,0.00563380281690141,0,0.0174927113702624,7765,6838
"Kollioksak Lake",66.96667,-156.45,1503,1541,300,0.0120772946859903,0,0.0267379679144385,8008,7057
"Kollioksak Lake",66.96667,-156.45,1503,1541,310,0.010989010989011,0.0062111801242236,0.0031055900621118,8254,7275
"Kollioksak Lake",66.96667,-156.45,1503,1541,320,0.00443458980044346,0,0.00961538461538462,8499,7494
"Kollioksak Lake",66.96667,-156.45,1503,1541,330,0.0097799511002445,0,0.0155440414507772,8746.5,7712
"Kollioksak Lake",66.96667,-156.45,1503,1541,340,0.00996677740863787,0,0.014336917562724,8990,7930
"Kollioksak Lake",66.96667,-156.45,1503,1541,350,0.0141509433962264,0,0.0100502512562814,9228,8149
"Kollioksak Lake",66.96667,-156.45,1503,1541,360,0.00564971751412429,0.0031055900621118,0.0279503105590062,9469,8367
"Kollioksak Lake",66.96667,-156.45,1503,1541,370,0.00522193211488251,0,0.010989010989011,9712,8586
"Kollioksak Lake",66.96667,-156.45,1503,1541,380,0.0145348837209302,0.00318471337579618,0.00636942675159236,9950,8804
"Kollioksak Lake",66.96667,-156.45,1503,1541,390,0.0197628458498024,0,0.0157303370786517,10189,9022
"Kollioksak Lake",66.96667,-156.45,1503,1541,400,0.0179640718562874,0,0.012396694214876,10424,9241
"Kollioksak Lake",66.96667,-156.45,1503,1541,405,0.0759162303664921,0.0631970260223048,0.00371747211895911,10566,9350
"Kollioksak Lake",66.96667,-156.45,1503,1541,410,0.0263157894736842,0.0292397660818713,0.0146198830409357,11389,9949
"Kollioksak Lake",66.96667,-156.45,1503,1541,420,0.0190217391304348,0.0123456790123457,0.0339506172839506,13034.5,11146
"Kollioksak Lake",66.96667,-156.45,1503,1541,430,0.036231884057971,0.00293255131964809,0.0117302052785924,14648,12344
"Kollioksak Lake",66.96667,-156.45,1503,1541,440,0.0416666666666667,0.0212121212121212,0.00909090909090909,16261.5,13541
"Kollioksak Lake",66.96667,-156.45,1503,1541,445,0.0412371134020619,0,0.0333333333333333,17125.5,14140
"Kollioksak Lake",66.96667,-156.45,1503,1541,450,0.105413105413105,0.024896265560166,0,17538,14739
"Kollioksak Lake",66.96667,-156.45,1503,1541,453,0.0407608695652174,0.0147058823529412,0.0183823529411765,17688.5,15098
"Joe Lake",66.76667,-157.21667,1355,1390,0,0.0150602409638554,0.00335570469798658,0.157718120805369,0,0
"Joe Lake",66.76667,-157.21667,1355,1390,10,0.0241691842900302,0.00371747211895911,0.0631970260223048,3402,715
"Joe Lake",66.76667,-157.21667,1355,1390,20,0.0200501253132832,0,0.0962099125364431,3888,1430
"Joe Lake",66.76667,-157.21667,1355,1390,30,0.0111111111111111,0,0.110749185667752,4289,2145
"Joe Lake",66.76667,-157.21667,1355,1390,40,0.0118343195266272,0,0.0668896321070234,4742,2860
"Joe Lake",66.76667,-157.21667,1355,1390,50,0.0214797136038186,0,0.105121293800539,5252,3574
"Joe Lake",66.76667,-157.21667,1355,1390,60,0.0173913043478261,0,0.0510204081632653,5724,4289
"Joe Lake",66.76667,-157.21667,1355,1390,70,0.0140845070422535,0,0.098159509202454,6191,5004
"Joe Lake",66.76667,-157.21667,1355,1390,80,0.0188679245283019,0.003125,0.04375,6651.5,5719
"Joe Lake",66.76667,-157.21667,1355,1390,85,0.00920245398773006,0,0.0104529616724739,6907,6314
"Joe Lake",66.76667,-157.21667,1355,1390,90,0.0143884892086331,0.00802139037433155,0.0106951871657754,7410,7860
"Joe Lake",66.76667,-157.21667,1355,1390,95,0.00278551532033426,0,0.00964630225080386,7881,8086
"Joe Lake",66.76667,-157.21667,1355,1390,100,0.00884955752212389,0,0.00689655172413793,8350,8311
"Joe Lake",66.76667,-157.21667,1355,1390,105,0.0125391849529781,0,0.0036101083032491,8817.5,8537
"Joe Lake",66.76667,-157.21667,1355,1390,110,0.0276073619631902,0.0152091254752852,0.00760456273764259,9284,8763
"Joe Lake",66.76667,-157.21667,1355,1390,115,0.0536723163841808,0.0163934426229508,0.00409836065573771,9755,8989
"Joe Lake",66.76667,-157.21667,1355,1390,120,0.0422960725075529,0.00847457627118644,0.0127118644067797,10224,9214
"Joe Lake",66.76667,-157.21667,1355,1390,130,0.0687960687960688,0.00316455696202532,0.0126582278481013,10816,9492
"Joe Lake",66.76667,-157.21667,1355,1390,140,0.0501392757660167,0.027027027027027,0.0154440154440154,11007,9598
"Joe Lake",66.76667,-157.21667,1355,1390,150,0.0568181818181818,0.0183823529411765,0.00735294117647059,11172.5,9702
"Joe Lake",66.76667,-157.21667,1355,1390,160,0.0343007915567282,0.029940119760479,0.0329341317365269,11323.5,9808
"Joe Lake",66.76667,-157.21667,1355,1390,170,0.0554156171284635,0.0599369085173502,0.00630914826498423,11475,9912
"Joe Lake",66.76667,-157.21667,1355,1390,180,0.0845771144278607,0.0790273556231003,0.00303951367781155,11641,10018
"Joe Lake",66.76667,-157.21667,1355,1390,190,0.120588235294118,0.174418604651163,0,11804.5,10122
"Joe Lake",66.76667,-157.21667,1355,1390,200,0.14025974025974,0.274021352313167,0.00355871886120996,11956,10228
"Joe Lake",66.76667,-157.21667,1355,1390,210,0.0977011494252874,0.251908396946565,0.00381679389312977,12103,10332
"Joe Lake",66.76667,-157.21667,1355,1390,220,0.119402985074627,0.09765625,0,12285,10438
"Joe Lake",66.76667,-157.21667,1355,1390,230,0.182089552238806,0.0580912863070539,0,12602,10570
"Joe Lake",66.76667,-157.21667,1355,1390,240,0.217765042979943,0,0,12783.5,10730
"Joe Lake",66.76667,-157.21667,1355,1390,250,0.10410094637224,0,0,12973,10889
"Joe Lake",66.76667,-157.21667,1355,1390,260,0.0526315789473684,0.00854700854700855,0,13168,11049
"Joe Lake",66.76667,-157.21667,1355,1390,270,0.100558659217877,0,0,13365,11208
"Joe Lake",66.76667,-157.21667,1355,1390,280,0.078740157480315,0,0.00462962962962963,13541,11368
"Joe Lake",66.76667,-157.21667,1355,1390,290,0.0690476190476191,0,0,13731.5,11528
"Joe Lake",66.76667,-157.21667,1355,1390,300,0.0524017467248908,0,0.0154639175257732,13919.5,11687
"Joe Lake",66.76667,-157.21667,1355,1390,310,0.0610932475884244,0,0.00490196078431373,14112,11847
"Joe Lake",66.76667,-157.21667,1355,1390,320,0.0467706013363029,0,0.0043859649122807,14287,12007
"Joe Lake",66.76667,-157.21667,1355,1390,330,0.0841836734693878,0.00505050505050505,0,14470.5,12166
"Joe Lake",66.76667,-157.21667,1355,1390,340,0.0916230366492147,0.00716845878136201,0,14669.5,12326
"Joe Lake",66.76667,-157.21667,1355,1390,350,0.0875,0.00469483568075117,0.00469483568075117,14843.5,12486
"Joe Lake",66.76667,-157.21667,1355,1390,360,0.065625,0,0,15040.5,12645
"Joe Lake",66.76667,-157.21667,1355,1390,370,0.203960396039604,0,0.00598802395209581,15306.5,12862
"Joe Lake",66.76667,-157.21667,1355,1390,380,0.163784333672431,0,0,15891.5,13249
"Joe Lake",66.76667,-157.21667,1355,1390,390,0.160747663551402,0,0.0224719101123596,16433,13637
"Joe Lake",66.76667,-157.21667,1355,1390,400,0.0943025540275049,0.00947867298578199,0.0663507109004739,16985,14024
"Joe Lake",66.76667,-157.21667,1355,1390,410,0.105065666041276,0.0454545454545454,0.0303030303030303,17530.5,14397
"Joe Lake",66.76667,-157.21667,1355,1390,420,0.0901960784313725,0,0.025,18295.5,15638
"Joe Lake",66.76667,-157.21667,1355,1390,430,0.048828125,0,0.0212765957446809,19130.5,17754
"Joe Lake",66.76667,-157.21667,1355,1390,440,0.0479846449136276,0,0.016260162601626,19907,19870
"Joe Lake",66.76667,-157.21667,1355,1390,450,0.0359848484848485,0,0.0075187969924812,20704,21986
"Joe Lake",66.76667,-157.21667,1355,1390,460,0.0481481481481481,0,0.032,21432.5,24102
"Joe Lake",66.76667,-157.21667,1355,1390,470,0.0480274442538593,0,0.0196078431372549,22137.5,25280
"Joe Lake",66.76667,-157.21667,1355,1390,490,0.0675944333996024,0,0.0062111801242236,23585.5,25760
"Joe Lake",66.76667,-157.21667,1355,1390,500,0.0985915492957746,0,0.0140845070422535,24345,26000
"Joe Lake",66.76667,-157.21667,1355,1390,510,0.0591397849462366,0,0.00625,25077,26522
"Joe Lake",66.76667,-157.21667,1355,1390,520,0.0785854616895874,0,0.0151515151515152,25804.5,27043
"Joe Lake",66.76667,-157.21667,1355,1390,530,0.0576540755467197,0,0.016,26395.5,27565
"Joe Lake",66.76667,-157.21667,1355,1390,540,0.0614617940199336,0,0,27071,28087
"Joe Lake",66.76667,-157.21667,1355,1390,550,0.0741482965931864,0,0.00666666666666667,27796.5,28609
"Joe Lake",66.76667,-157.21667,1355,1390,560,0.0696798493408663,0,0,28449,29130
"Joe Lake",66.76667,-157.21667,1355,1390,570,0.0473484848484848,0,0.0114285714285714,29134.5,29652
"Joe Lake",66.76667,-157.21667,1355,1390,580,0.0532110091743119,0,0.0127388535031847,29860,30136
"Joe Lake",66.76667,-157.21667,1355,1390,590,0.0456349206349206,0.00578034682080925,0,30568.5,30563
"Joe Lake",66.76667,-157.21667,1355,1390,600,0.0352941176470588,0.00540540540540541,0.00540540540540541,31159,30990
"Joe Lake",66.76667,-157.21667,1355,1390,610,0.0622837370242214,0,0.00947867298578199,31802,31417
"Joe Lake",66.76667,-157.21667,1355,1390,620,0.044921875,0,0.00540540540540541,32453.5,31844
"Joe Lake",66.76667,-157.21667,1355,1390,630,0.0547945205479452,0.0169491525423729,0.0112994350282486,33110.5,32272
"Joe Lake",66.76667,-157.21667,1355,1390,640,0.0702087286527514,0,0.0104712041884817,33867,32699
"Joe Lake",66.76667,-157.21667,1355,1390,660,0.0379746835443038,0,0.0159235668789809,35211,33553
"Joe Lake",66.76667,-157.21667,1355,1390,670,0.0560578661844485,0,0.00796812749003984,35903.5,33980
"Joe Lake",66.76667,-157.21667,1355,1390,680,0.050682261208577,0,0.0188679245283019,36594,34407
"Joe Lake",66.76667,-157.21667,1355,1390,700,0.0634920634920635,0,0.0054054054054054,37970,35262
"Joe Lake",66.76667,-157.21667,1355,1390,710,0.0813953488372093,0,0.00625,38740.5,35689
"Joe Lake",66.76667,-157.21667,1355,1390,720,0.0597609561752988,0,0.0151515151515152,39482.5,36116
"Joe Lake",66.76667,-157.21667,1355,1390,730,0.102316602316602,0.00404858299595142,0,40344.5,36543
"Joe Lake",66.76667,-157.21667,1355,1390,740,0.0413669064748201,0,0.0165016501650165,41547,36970
"Joe Lake",66.76667,-157.21667,1355,1390,760,0.131212723658052,0,0.0238095238095238,43281,37824
"Joe Lake",66.76667,-157.21667,1355,1390,770,0.207843137254902,0,0.040650406504065,43907.5,38251
"Joe Lake",66.76667,-157.21667,1355,1390,780,0.0934393638170974,0,0.0447761194029851,44505,38678
"Joe Lake",66.76667,-157.21667,1355,1390,790,0.121951219512195,0,0.0588235294117647,45163.5,39106
"Joe Lake",66.76667,-157.21667,1355,1390,810,0.0991253644314869,0,0.0444444444444444,46507,39960
"Joe Lake",66.76667,-157.21667,1355,1390,830,0.110246433203632,0,0.0288461538461538,47889,40814
"Joe Lake",66.76667,-157.21667,1355,1390,850,0.158227848101266,0,0.0972222222222222,49147,41668
"Joe Lake",66.76667,-157.21667,1355,1390,860,0.132149901380671,0,0.058252427184466,49863.5,42096
"Joe Lake",66.76667,-157.21667,1355,1390,880,0.129337539432177,0,0.0655737704918033,51378.5,42950
"Joe Lake",66.76667,-157.21667,1355,1390,890,0.143540669856459,0,0.118181818181818,51965,43377
"Joe Lake",66.76667,-157.21667,1355,1390,900,0.141447368421053,0,0.0512820512820513,52713.5,43804
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,2,0.0260869565217391,0.00346020761245675,0.408304498269896,742,48
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,10,0.0418250950570342,0,0.401913875598086,945,238
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,20,0.0376175548589342,0,0.434262948207171,1124,476
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,30,0.0443786982248521,0,0.355871886120996,1290.5,714
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,40,0.0356083086053412,0.00727272727272727,0.363636363636364,1456,952
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,50,0.0562913907284768,0.00740740740740741,0.333333333333333,1615.5,1190
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,60,0.0452127659574468,0.00325732899022801,0.322475570032573,1783,1428
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,70,0.0364238410596026,0.00760456273764259,0.433460076045627,1953,1666
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,80,0.0432098765432099,0,0.366255144032922,2119.5,1904
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,90,0.0225988700564972,0,0.394366197183099,2280.5,2142
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,100,0.0364583333333333,0,0.260061919504644,2449,2380
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,110,0.0189274447949527,0,0.349442379182156,2991,2815
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,120,0.0153452685421995,0.0031055900621118,0.291925465838509,3473,3249
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,130,0.0260869565217391,0,0.389067524115756,3955,3684
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,140,0.0190735694822888,0.00319488817891374,0.36741214057508,4437,4119
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,150,0.0186170212765957,0,0.35207100591716,4933,4553
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,160,0.0231884057971014,0,0.314102564102564,5418,4988
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,170,0.00579710144927536,0,0.245222929936306,5903,5423
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,180,0.0345744680851064,0,0.226361031518625,6394,5857
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,190,0.0163170163170163,0,0.211302211302211,6871.5,6292
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,200,0.0249221183800623,0,0.231046931407942,7351,6727
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,209,0.0325443786982249,0.0102040816326531,0.159863945578231,7792.5,7118
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,214,0.0578512396694215,0.014792899408284,0.230769230769231,8047,7335
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,224,0.0350877192982456,0,0.0862068965517241,8555,7770
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,229,0.0364145658263305,0.0162866449511401,0.100977198697068,8680.5,7836
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,234,0.107843137254902,0.127049180327869,0.00819672131147541,8775,7903
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,239,0.103030303030303,0.173285198555957,0,8857,7969
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,244,0.106194690265487,0.100694444444444,0,8949.5,8036
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,249,0.0811594202898551,0.0719178082191781,0.00342465753424658,9028,8102
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,260,0.116883116883117,0.166666666666667,0.00740740740740741,9220.5,8248
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,270,0.074792243767313,0.140127388535032,0,9390,8381
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,280,0.123745819397993,0.0549019607843137,0,9562.5,8514
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,290,0.0712401055408971,0.177777777777778,0.00317460317460317,9736,8647
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,300,0.0984126984126984,0.207142857142857,0,9904.5,8779
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,310,0.0643086816720257,0.195488721804511,0,10067,8912
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,320,0.131578947368421,0.100746268656716,0,10236.5,9045
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,330,0.135693215339233,0.125,0,10392,9178
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,340,0.0984126984126984,0.113970588235294,0,10557,9311
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,350,0.23598820058997,0.0810810810810811,0,10728,9444
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,360,0.196808510638298,0.0137457044673539,0,11212.5,9725
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,370,0.042042042042042,0,0,11758,10154
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,380,0.111111111111111,0,0.0129032258064516,12289,10583
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,390,0.0878186968838527,0,0,12814.5,11012
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,400,0.0658682634730539,0,0,13311,11442
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,410,0.058659217877095,0,0.00657894736842105,13811.5,11871
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,420,0.100303951367781,0,0.015625,14507,12300
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,430,0.120634920634921,0,0.00840336134453781,15452,12952
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,440,0.172757475083056,0,0.00431034482758621,16370.5,13604
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,450,0.0952380952380952,0,0.00598802395209581,17384.5,14302
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,460,0.125766871165644,0,0.0540540540540541,18238.5,15047
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,470,0.0703363914373089,0,0.0816326530612245,19098,15791
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,480,0.0854430379746835,0,0.166666666666667,19923,16536
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,490,0.147692307692308,0,0.107692307692308,20837,17280
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,500,0.00664451827242525,0,0.153846153846154,21474,18024
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,510,0.0241691842900302,0,0.125,21893.5,18769
"Tiinkdhul Lake",66.58333,-143.15,2551,2642,520,0.00613496932515337,0,0.428571428571429,22273.5,19513
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,6,0.0326797385620915,0.0104895104895105,0.244755244755245,380.5,-44
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,26.5,0.0313479623824451,0,0.306451612903226,470,327
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,42.5,0.0313479623824451,0.0136518771331058,0.225255972696246,537,473
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,52.5,0.0408805031446541,0.00699300699300699,0.248251748251748,576,573
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,61,0.0519877675840979,0.0166666666666667,0.23,749,700
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,67.75,0.0397553516819572,0.00980392156862745,0.111111111111111,991,956
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,75,0.0463576158940397,0,0.190311418685121,1244,1208
"Screaming Lynx Lake",66.068048,-145.406216,13690,20872,82,0.0260869565217391,0.00319488817891374,0.23961661341853,1416,1419
